Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetition,Adjusted Rand Index,Modularity,Seconds,Moves,Converged,Final Coalitions,Initial Adjusted Rand Index
LocPop,Cora,AF,P,0.2,0.2,8,0.17573227660514362,0.6580052814911892,1.3538591999094933,3566.0,1.0,50.0,-0.00011731374683694856
LocPop,Cora,AE,Ld,0.2,0.2,8,0.16363581538383512,0.6396525770423276,1.1096076000249013,1464.0,1.0,129.0,0.35993521772124376
LocPop,Cora,AE,P,0.2,0.2,8,0.1744979862422113,0.654832628335196,1.3100355000933632,3593.0,1.0,50.0,-0.00016967839702800377
LocPop,Cora,B,Ld,0.25,0.35,8,0.03728278487158738,0.3809256315152618,1.055595799931325,1611.0,1.0,129.0,0.07182426600096392
LocPop,Cora,B,P,0.25,0.35,8,0.039354210090180454,0.386058651661806,1.0299240000313148,3192.0,1.0,50.0,-6.726889378918022e-05
LocPop,Cora,AF,Ld,0.25,0.35,8,0.03726261581009271,0.3771926940185555,1.000591800082475,1601.0,1.0,129.0,0.07175024918091656
LocPop,Cora,AF,P,0.25,0.35,8,0.039205493433109605,0.3873591194317436,1.0554546000203118,3190.0,1.0,50.0,-3.5918492432203145e-05
LocPop,Cora,AE,Ld,0.25,0.35,8,0.038644181053933475,0.3826160511555972,0.9205489999148995,1627.0,1.0,129.0,0.07196297832843186
LocPop,Cora,AE,P,0.25,0.35,8,0.03958067675190376,0.3830231798620426,0.8944759001024067,3191.0,1.0,50.0,-9.817306882234149e-05
LocPop,Cora,B,Ld,0.4,0.4,8,-0.0015337957673561369,0.1454825244270045,1.190510299988091,2106.0,1.0,118.0,0.0197816061740333
LocPop,Cora,B,P,0.4,0.4,8,-0.0013797477752761922,0.14565262356516886,0.6396326000103727,2495.0,1.0,50.0,6.838756754653129e-05
LocPop,Cora,AF,Ld,0.4,0.4,8,-0.0014839644813647282,0.14547884495846763,124.1291898000054,2109.0,1.0,116.0,0.01977860922463454
LocPop,Cora,AF,P,0.4,0.4,8,-0.0013823606048662706,0.14546190145457114,0.7124244999140501,2494.0,1.0,50.0,5.344231589432155e-05
LocPop,Cora,AE,Ld,0.4,0.4,8,-0.001540154818201227,0.1456724209007598,1.1236222999868914,2109.0,1.0,120.0,0.019773891574069752
LocPop,Cora,AE,P,0.4,0.4,8,-0.0014380619700560089,0.14565612354743562,0.9387560000177473,2492.0,1.0,50.0,5.964815330758289e-05
Louvain,Cora,-,-,,,9,0.2543386001268511,0.8157477591857124,1.6000677000265568,,,,
Leiden,Cora,-,-,,,9,0.1287299334095844,0.7949950002304603,3.548801700002514,,,,
LocPop,Cora,B,Ld,0.2,0.2,9,0.1666844514004506,0.6378657732749539,0.9228598999325186,1395.0,1.0,128.0,0.36487833571028827
LocPop,Cora,B,P,0.2,0.2,9,0.17367140684037102,0.6502655104496189,1.2209306000731885,3513.0,1.0,50.0,0.0008762404753977035
LocPop,Cora,AF,Ld,0.2,0.2,9,0.16707792956835615,0.6420169676268512,0.9226153999334201,1376.0,1.0,128.0,0.36545796554843957
LocPop,Cora,AF,P,0.2,0.2,9,0.1747548761594084,0.6557923773186216,1.2233841000124812,3547.0,1.0,50.0,0.0008629539844472651
LocPop,Cora,AE,Ld,0.2,0.2,9,0.16569865189323743,0.628698188954817,0.9883112999377772,1424.0,1.0,128.0,0.366398913408162
LocPop,Cora,AE,P,0.2,0.2,9,0.17376150053469122,0.6518919073374131,1.2254880999680609,3509.0,1.0,50.0,0.0009839825410337055
LocPop,Cora,B,Ld,0.25,0.35,9,0.03730446144687162,0.37927392706338486,0.9623702999670058,1650.0,1.0,128.0,0.06888178464167928
LocPop,Cora,B,P,0.25,0.35,9,0.039308058417994396,0.3851139077305598,1.026127399993129,3161.0,1.0,50.0,0.0008288451246837645
LocPop,Cora,AF,Ld,0.25,0.35,9,0.037576974959533174,0.3785399000132246,0.970355199999176,1647.0,1.0,128.0,0.06896777155156603
LocPop,Cora,AF,P,0.25,0.35,9,0.0393438200905495,0.38362926909888273,0.932837100001052,3128.0,1.0,50.0,0.0008896275853486787
LocPop,Cora,AE,Ld,0.25,0.35,9,0.03763053561446869,0.3780262641541078,1.0231098999502137,1669.0,1.0,128.0,0.06878470200250228
LocPop,Cora,AE,P,0.25,0.35,9,0.03919305820026331,0.3842110020488717,0.892153299995698,3174.0,1.0,50.0,0.0008362883258929039
LocPop,Cora,B,Ld,0.4,0.4,9,-0.0015388511582339428,0.14567236705487877,1.3040052000433207,2125.0,1.0,118.0,0.018456758639736993
LocPop,Cora,B,P,0.4,0.4,9,-0.0013914836960710337,0.14565161844205635,0.6252037000376731,2427.0,1.0,50.0,0.00021216615928844763
LocPop,Cora,AF,Ld,0.4,0.4,9,-0.0014852032854089814,0.14547907829061876,1.231387999956496,2126.0,1.0,117.0,0.018453761796677785
LocPop,Cora,AF,P,0.4,0.4,9,-0.0014200922744058864,0.14545328611360683,0.6382468000520021,2431.0,1.0,50.0,0.00021891050502199672
LocPop,Cora,AE,Ld,0.4,0.4,9,-0.0015886548031105341,0.1458655122301227,1.2551687998929992,2124.0,1.0,118.0,0.018456056616316836
LocPop,Cora,AE,P,0.4,0.4,9,-0.0014099897941552563,0.1456523363871367,0.6234572000103071,2427.0,1.0,50.0,0.00020568359801418875
Louvain,Jazz,-,-,,,0,,0.4426313987617848,0.15058200003113598,,,,
Leiden,Jazz,-,-,,,0,,0.4322897297941468,0.3694685000227764,,,,
LocPop,Jazz,B,Ld,0.2,0.2,0,,0.3158743478142901,0.009802200016565621,123.0,1.0,37.0,0.25360515135777284
LocPop,Jazz,B,S,0.2,0.2,0,,0.32693330800934856,0.01637640001717955,197.0,1.0,38.0,0.0
LocPop,Jazz,AF,Ld,0.2,0.2,0,,0.31403456830320253,0.010588199947960675,123.0,1.0,37.0,0.25536544369690967
LocPop,Jazz,AF,S,0.2,0.2,0,,0.3294935708467734,0.01709480001591146,181.0,1.0,37.0,0.0
LocPop,Jazz,AE,Ld,0.2,0.2,0,,0.3145411145000561,0.009527900023385882,128.0,1.0,38.0,0.25287062274497835
LocPop,Jazz,AE,S,0.2,0.2,0,,0.3213801199271563,0.015328300069086254,179.0,1.0,40.0,0.0
LocPop,Jazz,B,Ld,0.25,0.35,0,,0.43047954370010016,0.006585099967196584,30.0,1.0,14.0,0.7394815532525759
LocPop,Jazz,B,S,0.25,0.35,0,,0.2736327708323026,0.019845000002533197,227.0,1.0,19.0,0.0
LocPop,Jazz,AF,Ld,0.25,0.35,0,,0.43146084810876123,0.005460800020955503,26.0,1.0,13.0,0.7515401607105988
LocPop,Jazz,AF,S,0.25,0.35,0,,0.2752043475323213,0.020750299911014736,223.0,1.0,19.0,0.0
LocPop,Jazz,AE,Ld,0.25,0.35,0,,0.4301125188267334,0.005880299955606461,33.0,1.0,14.0,0.7301690448925853
LocPop,Jazz,AE,S,0.25,0.35,0,,0.1813862992986426,0.018314899993129075,202.0,1.0,21.0,0.0
LocPop,Jazz,B,Ld,0.4,0.4,0,,0.03421803684852579,0.009222800028510392,95.0,1.0,10.0,0.10167833384738162
LocPop,Jazz,B,S,0.4,0.4,0,,0.03421803684852579,0.017073299968615174,191.0,1.0,10.0,0.0
LocPop,Jazz,AF,Ld,0.4,0.4,0,,0.03419848524266063,0.008288600016385317,94.0,1.0,9.0,0.10441311467597802
LocPop,Jazz,AF,S,0.4,0.4,0,,0.03421803684852579,0.017925200052559376,191.0,1.0,10.0,0.0
LocPop,Jazz,AE,Ld,0.4,0.4,0,,0.03421803684852579,0.008447399944998324,95.0,1.0,10.0,0.10167833384738162
LocPop,Jazz,AE,S,0.4,0.4,0,,0.03421803684852579,0.01752009999472648,191.0,1.0,10.0,0.0
Louvain,Jazz,-,-,,,1,,0.4355706754640913,0.17571480001788586,,,,
Leiden,Jazz,-,-,,,1,,0.44075351356987846,0.3394580000312999,,,,
LocPop,Jazz,B,Ld,0.2,0.2,1,,0.322159856589636,0.00819060008507222,104.0,1.0,37.0,0.32421625406521637
LocPop,Jazz,B,S,0.2,0.2,1,,0.3291248169198267,0.016463200096040964,192.0,1.0,38.0,0.0
LocPop,Jazz,AF,Ld,0.2,0.2,1,,0.3243122622883838,0.008050699951127172,102.0,1.0,35.0,0.33552219140525463
LocPop,Jazz,AF,S,0.2,0.2,1,,0.32699748249798766,0.016895500011742115,191.0,1.0,36.0,0.0
LocPop,Jazz,AE,Ld,0.2,0.2,1,,0.31128344455137974,0.00811920000705868,114.0,1.0,39.0,0.30245161949200483
LocPop,Jazz,AE,S,0.2,0.2,1,,0.3178589688137256,0.014988400042057037,190.0,1.0,40.0,0.0
LocPop,Jazz,B,Ld,0.25,0.35,1,,0.42911704947912926,0.004716899944469333,37.0,1.0,13.0,0.7078412465969072
LocPop,Jazz,B,S,0.25,0.35,1,,0.27165247246681673,0.01942220004275441,187.0,1.0,20.0,0.0
LocPop,Jazz,AF,Ld,0.25,0.35,1,,0.43146084810876123,0.004721499979496002,36.0,1.0,13.0,0.7163426342297432
LocPop,Jazz,AF,S,0.25,0.35,1,,0.2717428487673976,0.01746070000808686,184.0,1.0,20.0,0.0
LocPop,Jazz,AE,Ld,0.25,0.35,1,,0.42900991465923544,0.004783299984410405,38.0,1.0,13.0,0.7076710326576828
LocPop,Jazz,AE,S,0.25,0.35,1,,0.2732033670259374,0.01749180001206696,185.0,1.0,21.0,0.0
LocPop,Jazz,B,Ld,0.4,0.4,1,,0.03421803684852579,0.00784960004966706,116.0,1.0,10.0,0.04445587426965145
LocPop,Jazz,B,S,0.4,0.4,1,,0.03421803684852579,0.018044899916276336,210.0,1.0,10.0,0.0
LocPop,Jazz,AF,Ld,0.4,0.4,1,,0.03419848524266063,0.008826599922031164,115.0,1.0,9.0,0.04736269913420008
LocPop,Jazz,AF,S,0.4,0.4,1,,0.03421803684852579,0.018178199999965727,210.0,1.0,10.0,0.0
LocPop,Jazz,AE,Ld,0.4,0.4,1,,0.03421803684852579,0.007665899931453168,116.0,1.0,10.0,0.04445587426965145
LocPop,Jazz,AE,S,0.4,0.4,1,,0.03421803684852579,0.018304100027307868,210.0,1.0,10.0,0.0
Louvain,Jazz,-,-,,,2,,0.44307955614928596,0.1690196000272408,,,,
Leiden,Jazz,-,-,,,2,,0.4330981288448166,0.35549109999556094,,,,
LocPop,Jazz,B,Ld,0.2,0.2,2,,0.3187874705861385,0.008544899988919497,125.0,1.0,35.0,0.25692391607193943
LocPop,Jazz,B,S,0.2,0.2,2,,0.3229796274926967,0.01678380009252578,212.0,1.0,39.0,0.0
LocPop,Jazz,AF,Ld,0.2,0.2,2,,0.32120096337545306,0.008239699993282557,120.0,1.0,35.0,0.2741099282350514
LocPop,Jazz,AF,S,0.2,0.2,2,,0.3211264810673953,0.016547000035643578,206.0,1.0,35.0,0.0
LocPop,Jazz,AE,Ld,0.2,0.2,2,,0.3180163126894976,0.011217399965971708,138.0,1.0,36.0,0.24541849340959626
LocPop,Jazz,AE,S,0.2,0.2,2,,0.3200502782180214,0.016780999954789877,216.0,1.0,40.0,0.0
LocPop,Jazz,B,Ld,0.25,0.35,2,,0.4203493512856976,0.0054694999707862735,27.0,1.0,14.0,0.7840682287361488
LocPop,Jazz,B,S,0.25,0.35,2,,0.27360922910279145,0.01798700005747378,183.0,1.0,19.0,0.0
LocPop,Jazz,AF,Ld,0.25,0.35,2,,0.42193562494114567,0.004542500013485551,25.0,1.0,14.0,0.8042561166700494
LocPop,Jazz,AF,S,0.25,0.35,2,,0.2748214286664315,0.02178559999447316,182.0,1.0,19.0,0.0
LocPop,Jazz,AE,Ld,0.25,0.35,2,,0.4193083280264689,0.0045507000759243965,30.0,1.0,15.0,0.7752701228384453
LocPop,Jazz,AE,S,0.25,0.35,2,,0.2732033670259374,0.018042100011371076,183.0,1.0,21.0,0.0
LocPop,Jazz,B,Ld,0.4,0.4,2,,0.03421803684852579,0.008169899927452207,95.0,1.0,10.0,0.10831334830356294
LocPop,Jazz,B,S,0.4,0.4,2,,0.03421803684852579,0.017640399979427457,190.0,1.0,10.0,0.0
LocPop,Jazz,AF,Ld,0.4,0.4,2,,0.03419848524266063,0.007107799989171326,94.0,1.0,9.0,0.1110466335748934
LocPop,Jazz,AF,S,0.4,0.4,2,,0.03421803684852579,0.017309999908320606,190.0,1.0,10.0,0.0
LocPop,Jazz,AE,Ld,0.4,0.4,2,,0.03421803684852579,0.007022000034339726,95.0,1.0,10.0,0.10831334830356294
LocPop,Jazz,AE,S,0.4,0.4,2,,0.03421803684852579,0.017505600000731647,190.0,1.0,10.0,0.0
Louvain,Jazz,-,-,,,3,,0.4446760046200311,0.19360770005732775,,,,
Leiden,Jazz,-,-,,,3,,0.44451792922159067,0.39866930001880974,,,,
LocPop,Jazz,B,Ld,0.2,0.2,3,,0.32118699794269223,0.00934739992953837,103.0,1.0,37.0,0.3457333339933871
LocPop,Jazz,B,S,0.2,0.2,3,,0.31180548572839173,0.01656859996728599,195.0,1.0,39.0,0.0
LocPop,Jazz,AF,Ld,0.2,0.2,3,,0.3266146301341586,0.008697399985976517,102.0,1.0,35.0,0.3528035598472013
LocPop,Jazz,AF,S,0.2,0.2,3,,0.3193972944833614,0.01684130006469786,206.0,1.0,35.0,0.0
LocPop,Jazz,AE,Ld,0.2,0.2,3,,0.3115558369922767,0.007896499941125512,111.0,1.0,39.0,0.32013473044305635
LocPop,Jazz,AE,S,0.2,0.2,3,,0.3081553206170753,0.014773900038562715,190.0,1.0,40.0,0.0
LocPop,Jazz,B,Ld,0.25,0.35,3,,0.43021566352298124,0.0056041000643745065,55.0,1.0,15.0,0.6177540377475328
LocPop,Jazz,B,S,0.25,0.35,3,,0.2725204573639328,0.016444799955934286,182.0,1.0,19.0,0.0
LocPop,Jazz,AF,Ld,0.25,0.35,3,,0.43038803686448635,0.005878100055269897,56.0,1.0,15.0,0.6216877013589163
LocPop,Jazz,AF,S,0.25,0.35,3,,0.27395370977755856,0.019136999966576695,182.0,1.0,19.0,0.0
LocPop,Jazz,AE,Ld,0.25,0.35,3,,0.430115178909164,0.009037899901159108,54.0,1.0,15.0,0.6164300171781694
LocPop,Jazz,AE,S,0.25,0.35,3,,0.27109053005334527,0.023015399929136038,181.0,1.0,21.0,0.0
LocPop,Jazz,B,Ld,0.4,0.4,3,,0.03421803684852579,0.01344999996945262,118.0,1.0,10.0,0.035726601965200284
LocPop,Jazz,B,S,0.4,0.4,3,,0.03421803684852579,0.027723199920728803,202.0,1.0,10.0,0.0
LocPop,Jazz,AF,Ld,0.4,0.4,3,,0.03419848524266063,0.014794400078244507,117.0,1.0,9.0,0.038661021883798975
LocPop,Jazz,AF,S,0.4,0.4,3,,0.03421803684852579,0.023499000002630055,202.0,1.0,10.0,0.0
LocPop,Jazz,AE,Ld,0.4,0.4,3,,0.03421803684852579,0.007834899937734008,118.0,1.0,10.0,0.035726601965200284
LocPop,Jazz,AE,S,0.4,0.4,3,,0.03421803684852579,0.018286600010469556,202.0,1.0,10.0,0.0
Louvain,Jazz,-,-,,,4,,0.44514384661751893,0.16051339998375624,,,,
Leiden,Jazz,-,-,,,4,,0.44514384661751893,0.34756659995764494,,,,
LocPop,Jazz,B,Ld,0.2,0.2,4,,0.32118699794269223,0.01071790000423789,102.0,1.0,37.0,0.3401648254677304
LocPop,Jazz,B,S,0.2,0.2,4,,0.3189186126499688,0.01985189993865788,174.0,1.0,40.0,0.0
LocPop,Jazz,AF,Ld,0.2,0.2,4,,0.32600733331524473,0.009038700023666024,103.0,1.0,36.0,0.3467379381130014
LocPop,Jazz,AF,S,0.2,0.2,4,,0.32232139009523625,0.015905500040389597,177.0,1.0,35.0,0.0
LocPop,Jazz,AE,Ld,0.2,0.2,4,,0.31128344455137974,0.013570700073614717,111.0,1.0,39.0,0.3148280909992016
LocPop,Jazz,AE,S,0.2,0.2,4,,0.3096401786298554,0.02325819991528988,188.0,1.0,39.0,0.0
LocPop,Jazz,B,Ld,0.25,0.35,4,,0.4291197095615599,0.008474500034935772,47.0,1.0,14.0,0.6325110132806767
LocPop,Jazz,B,S,0.25,0.35,4,,0.27231603002913846,0.020760899991728365,184.0,1.0,19.0,0.0
LocPop,Jazz,AF,Ld,0.25,0.35,4,,0.43146191214173346,0.005251299939118326,45.0,1.0,14.0,0.6422208339800093
LocPop,Jazz,AF,S,0.25,0.35,4,,0.2741993683900277,0.017822899972088635,185.0,1.0,18.0,0.0
LocPop,Jazz,AE,Ld,0.25,0.35,4,,0.4290125747416661,0.005376999964937568,48.0,1.0,14.0,0.6313633181651385
LocPop,Jazz,AE,S,0.25,0.35,4,,0.27151374916805915,0.018930100020952523,182.0,1.0,20.0,0.0
LocPop,Jazz,B,Ld,0.4,0.4,4,,0.03421803684852579,0.011335700051859021,118.0,1.0,10.0,0.03907575755683471
LocPop,Jazz,B,S,0.4,0.4,4,,0.03421803684852579,0.020035600056871772,191.0,1.0,10.0,0.0
LocPop,Jazz,AF,Ld,0.4,0.4,4,,0.03419848524266063,0.009142599999904633,117.0,1.0,9.0,0.041997823060126775
LocPop,Jazz,AF,S,0.4,0.4,4,,0.03421803684852579,0.017591600073501468,191.0,1.0,10.0,0.0
LocPop,Jazz,AE,Ld,0.4,0.4,4,,0.03421803684852579,0.007995599997229874,118.0,1.0,10.0,0.03907575755683471
LocPop,Jazz,AE,S,0.4,0.4,4,,0.03421803684852579,0.01781800005119294,191.0,1.0,10.0,0.0
Louvain,Jazz,-,-,,,5,,0.4410392064229286,0.18277820001821965,,,,
Leiden,Jazz,-,-,,,5,,0.4446668938377062,0.3716693999012932,,,,
LocPop,Jazz,B,Ld,0.2,0.2,5,,0.32118699794269223,0.0074881999753415585,101.0,1.0,37.0,0.3416056475991303
LocPop,Jazz,B,S,0.2,0.2,5,,0.321287881568874,0.015607399982400239,189.0,1.0,38.0,0.0
LocPop,Jazz,AF,Ld,0.2,0.2,5,,0.3266146301341586,0.007557199918664992,100.0,1.0,35.0,0.3485763134929868
LocPop,Jazz,AF,S,0.2,0.2,5,,0.3248748032204022,0.015517499996349216,195.0,1.0,37.0,0.0
LocPop,Jazz,AE,Ld,0.2,0.2,5,,0.3115558369922767,0.009120299946516752,109.0,1.0,39.0,0.31635589035558165
LocPop,Jazz,AE,S,0.2,0.2,5,,0.2978385899222245,0.01644869998563081,185.0,1.0,41.0,0.0
LocPop,Jazz,B,Ld,0.25,0.35,5,,0.42921095038893065,0.005930999992415309,51.0,1.0,13.0,0.6438574592415277
LocPop,Jazz,B,S,0.25,0.35,5,,0.2705770011401113,0.01765749999321997,180.0,1.0,21.0,0.0
LocPop,Jazz,AF,Ld,0.25,0.35,5,,0.43470355509376524,0.005937699927017093,45.0,1.0,14.0,0.7102477058282053
LocPop,Jazz,AF,S,0.25,0.35,5,,0.27231270492610027,0.01771239994559437,181.0,1.0,20.0,0.0
LocPop,Jazz,AE,Ld,0.25,0.35,5,,0.42900991465923544,0.0067875999957323074,49.0,1.0,13.0,0.6375137661382259
LocPop,Jazz,AE,S,0.25,0.35,5,,0.2699066603675914,0.01780589995905757,180.0,1.0,21.0,0.0
LocPop,Jazz,B,Ld,0.4,0.4,5,,0.03421803684852579,0.010158099932596087,116.0,1.0,10.0,0.038544986640895285
LocPop,Jazz,B,S,0.4,0.4,5,,0.03421803684852579,0.017863099928945303,190.0,1.0,10.0,0.0
LocPop,Jazz,AF,Ld,0.4,0.4,5,,0.03419848524266063,0.009030000073835254,115.0,1.0,9.0,0.041468202205902166
LocPop,Jazz,AF,S,0.4,0.4,5,,0.03421803684852579,0.017226099967956543,190.0,1.0,10.0,0.0
LocPop,Jazz,AE,Ld,0.4,0.4,5,,0.03421803684852579,0.009397099958732724,116.0,1.0,10.0,0.038544986640895285
LocPop,Jazz,AE,S,0.4,0.4,5,,0.03421803684852579,0.017943299957551062,190.0,1.0,10.0,0.0
Louvain,Jazz,-,-,,,6,,0.4367580697590657,0.1556235000025481,,,,
Leiden,Jazz,-,-,,,6,,0.441564838711222,0.35982720006722957,,,,
LocPop,Jazz,B,Ld,0.2,0.2,6,,0.31880176852920317,0.009840199956670403,121.0,1.0,36.0,0.2640368270588746
LocPop,Jazz,B,S,0.2,0.2,6,,0.31651635870892364,0.01680539990775287,191.0,1.0,38.0,0.0
LocPop,Jazz,AF,Ld,0.2,0.2,6,,0.3241429480416739,0.00915789999999106,119.0,1.0,35.0,0.27448882166314964
LocPop,Jazz,AF,S,0.2,0.2,6,,0.32487287466063997,0.015918100019916892,192.0,1.0,37.0,0.0
LocPop,Jazz,AE,Ld,0.2,0.2,6,,0.31287856298090966,0.00928820006083697,125.0,1.0,38.0,0.2559069639538781
LocPop,Jazz,AE,S,0.2,0.2,6,,0.3006805554890535,0.016499799909070134,191.0,1.0,40.0,0.0
LocPop,Jazz,B,Ld,0.25,0.35,6,,0.43047954370010016,0.0060743000358343124,30.0,1.0,14.0,0.74074791391912
LocPop,Jazz,B,S,0.25,0.35,6,,0.2725370828791242,0.017500300076790154,182.0,1.0,19.0,0.0
LocPop,Jazz,AF,Ld,0.25,0.35,6,,0.4303869728315141,0.005475800018757582,29.0,1.0,14.0,0.746640259064522
LocPop,Jazz,AF,S,0.25,0.35,6,,0.2754849862287532,0.018484800006262958,182.0,1.0,18.0,0.0
LocPop,Jazz,AE,Ld,0.25,0.35,6,,0.4301125188267334,0.004899999941699207,33.0,1.0,14.0,0.7327877876712525
LocPop,Jazz,AE,S,0.25,0.35,6,,0.2738575477976911,0.017242800095118582,182.0,1.0,19.0,0.0
LocPop,Jazz,B,Ld,0.4,0.4,6,,0.03421803684852579,0.008386999950744212,100.0,1.0,10.0,0.09712766706325573
LocPop,Jazz,B,S,0.4,0.4,6,,0.03421803684852579,0.01732300000730902,190.0,1.0,10.0,0.0
LocPop,Jazz,AF,Ld,0.4,0.4,6,,0.03419848524266063,0.00848519999999553,99.0,1.0,9.0,0.09987706385965271
LocPop,Jazz,AF,S,0.4,0.4,6,,0.03421803684852579,0.01748740009497851,190.0,1.0,10.0,0.0
LocPop,Jazz,AE,Ld,0.4,0.4,6,,0.03421803684852579,0.008581300033256412,100.0,1.0,10.0,0.09712766706325573
LocPop,Jazz,AE,S,0.4,0.4,6,,0.03421803684852579,0.017332499963231385,190.0,1.0,10.0,0.0
Louvain,Jazz,-,-,,,7,,0.44514384661751893,0.16840699990279973,,,,
Leiden,Jazz,-,-,,,7,,0.43916843695152424,0.3368284999160096,,,,
LocPop,Jazz,B,Ld,0.2,0.2,7,,0.322159856589636,0.008901000022888184,106.0,1.0,37.0,0.33112546452629404
LocPop,Jazz,B,S,0.2,0.2,7,,0.3092714247029087,0.01725899998564273,204.0,1.0,41.0,0.0
LocPop,Jazz,AF,Ld,0.2,0.2,7,,0.3237049654694699,0.008994499919936061,107.0,1.0,36.0,0.34250288411032753
LocPop,Jazz,AF,S,0.2,0.2,7,,0.3215925940113032,0.017108900006860495,211.0,1.0,37.0,0.0
LocPop,Jazz,AE,Ld,0.2,0.2,7,,0.31128344455137974,0.009589200024493039,116.0,1.0,39.0,0.3094312362960622
LocPop,Jazz,AE,S,0.2,0.2,7,,0.3062743763303737,0.016967899980954826,209.0,1.0,39.0,0.0
LocPop,Jazz,B,Ld,0.25,0.35,7,,0.43021300344055063,0.0058253000024706125,42.0,1.0,14.0,0.6751431753274855
LocPop,Jazz,B,S,0.25,0.35,7,,0.27427278666511323,0.018291400047019124,185.0,1.0,18.0,0.0
LocPop,Jazz,AF,Ld,0.25,0.35,7,,0.4303869728315141,0.005389000056311488,42.0,1.0,14.0,0.6774341482417781
LocPop,Jazz,AF,S,0.25,0.35,7,,0.2754849862287532,0.017156300018541515,184.0,1.0,18.0,0.0
LocPop,Jazz,AE,Ld,0.25,0.35,7,,0.430115178909164,0.0050137999933212996,44.0,1.0,15.0,0.6739073324395911
LocPop,Jazz,AE,S,0.25,0.35,7,,0.2738669245882591,0.017552200006321073,185.0,1.0,20.0,0.0
LocPop,Jazz,B,Ld,0.4,0.4,7,,0.03421803684852579,0.008417399949394166,117.0,1.0,10.0,0.0464594715306845
LocPop,Jazz,B,S,0.4,0.4,7,,0.03421803684852579,0.017455299966968596,190.0,1.0,10.0,0.0
LocPop,Jazz,AF,Ld,0.4,0.4,7,,0.03419848524266063,0.007681800052523613,116.0,1.0,9.0,0.0493725490042961
LocPop,Jazz,AF,S,0.4,0.4,7,,0.03421803684852579,0.0178785000462085,190.0,1.0,10.0,0.0
LocPop,Jazz,AE,Ld,0.4,0.4,7,,0.03421803684852579,0.009019399993121624,117.0,1.0,10.0,0.0464594715306845
LocPop,Jazz,AE,S,0.4,0.4,7,,0.03421803684852579,0.01799079996999353,190.0,1.0,10.0,0.0
Louvain,Jazz,-,-,,,8,,0.4402112557663937,0.16302450001239777,,,,
Leiden,Jazz,-,-,,,8,,0.4446760046200311,0.384405400021933,,,,
LocPop,Jazz,B,Ld,0.2,0.2,8,,0.32219197708498587,0.008094299933873117,102.0,1.0,36.0,0.342648433734282
