Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetition,Adjusted Rand Index,Silhouette Score,Seconds,Moves,Converged,Final Coalitions,Initial Adjusted Rand Index
LocStab,Cancer,AE,S,0.4,0.4,5,0.16717896978686314,0.10319050992679392,0.3099498999072239,558.0,1.0,12.0,0.0
LocStab,Cancer,AE,P,0.4,0.4,5,0.055862684253676055,0.018344664083033896,0.05886140000075102,138.0,1.0,10.0,0.3362565650913232
LocStab,Cancer,AE,KM,0.4,0.4,5,0.26508292731375577,0.34374453918842807,0.04553840006701648,107.0,1.0,8.0,0.40449037231572504
LocStab,Cancer,AE,D,0.4,0.4,5,0.0586103812672437,0.3218657972813978,0.022380599984899163,34.0,1.0,9.0,0.0
KMeans,Cancer,-,-,,,6,0.6707206476880808,0.3449740051034408,0.06593649997375906,,,,
DBSCAN,Cancer,-,-,,,6,0.0,,0.005639299983158708,,,,
LocStab,Cancer,B,S,0.2,0.2,6,0.4266717944271462,0.07735246376865142,0.4455044000642374,607.0,1.0,61.0,0.0
LocStab,Cancer,B,P,0.2,0.2,6,0.43061943533994684,0.09869568988158425,0.17609349999111146,466.0,1.0,51.0,-0.0006245650319579772
LocStab,Cancer,B,KM,0.2,0.2,6,0.4270404422928412,0.09396091882166274,0.08094939996954054,201.0,1.0,54.0,0.5604333807191342
LocStab,Cancer,B,D,0.2,0.2,6,0.4266823611564023,0.0884353605813368,0.11328689998481423,301.0,1.0,54.0,0.0
LocStab,Cancer,AF,S,0.2,0.2,6,0.13172227505204415,-0.03618348501217402,0.3828874999890104,526.0,1.0,54.0,0.0
LocStab,Cancer,AF,P,0.2,0.2,6,0.4900595559046004,0.18435113121516236,0.1005577000323683,258.0,1.0,28.0,0.018685479167977127
LocStab,Cancer,AF,KM,0.2,0.2,6,0.6357003116603737,0.2805592789792869,0.019318799953907728,25.0,1.0,18.0,0.9108876063452302
LocStab,Cancer,AF,D,0.2,0.2,6,0.018279377691825017,0.207298179516644,0.016088300035335124,14.0,1.0,15.0,0.0
LocStab,Cancer,AE,S,0.2,0.2,6,0.13229968247864626,0.02279179697971658,0.3831203000154346,500.0,1.0,84.0,0.0
LocStab,Cancer,AE,P,0.2,0.2,6,0.2720517440713098,0.05432753046834467,0.14280549995601177,366.0,1.0,58.0,0.07307179862123728
LocStab,Cancer,AE,KM,0.2,0.2,6,0.42547877297949105,0.06322137359123797,0.0787712000310421,200.0,1.0,59.0,0.5688372078274099
LocStab,Cancer,AE,D,0.2,0.2,6,0.4098685023265681,0.05606701688681053,0.10716409992892295,277.0,1.0,59.0,0.0
LocStab,Cancer,B,S,0.25,0.35,6,0.19764921419140363,0.20641004772079743,0.5211017999099568,565.0,1.0,22.0,0.0
LocStab,Cancer,B,P,0.25,0.35,6,0.19793569997483035,0.20771040709023803,0.12035840004682541,357.0,1.0,16.0,-0.0005418486695004604
LocStab,Cancer,B,KM,0.25,0.35,6,0.19882576152880638,0.22710388077314272,0.061925599933601916,147.0,1.0,15.0,0.3167025801900312
LocStab,Cancer,B,D,0.25,0.35,6,0.19789698974845166,0.21894977595488624,0.04892590001691133,113.0,1.0,16.0,0.0
LocStab,Cancer,AF,S,0.25,0.35,6,0.16767943585930753,0.1892983900367599,0.5017884999979287,550.0,1.0,22.0,0.0
LocStab,Cancer,AF,P,0.25,0.35,6,0.16488382823195258,0.3318720425307308,0.09315189998596907,284.0,1.0,10.0,0.0008343849530624235
LocStab,Cancer,AF,KM,0.25,0.35,6,0.22554164307846025,0.3524765509727416,0.04681540001183748,114.0,1.0,10.0,0.35881365652768016
LocStab,Cancer,AF,D,0.25,0.35,6,0.01645876292700162,0.4197650980301281,0.013987399986945093,10.0,1.0,9.0,0.0
LocStab,Cancer,AE,S,0.25,0.35,6,0.17831797776565897,0.0826743530316074,0.512647399911657,541.0,1.0,28.0,0.0
LocStab,Cancer,AE,P,0.25,0.35,6,0.07815442065205856,0.03611167571569455,0.10055780003312975,256.0,1.0,17.0,0.07967329790112228
LocStab,Cancer,AE,KM,0.25,0.35,6,0.4243328649627621,0.2621124370249095,0.041933199972845614,92.0,1.0,17.0,0.5988018974468461
LocStab,Cancer,AE,D,0.25,0.35,6,0.1950524380367737,0.20898707028187818,0.046035600011236966,104.0,1.0,17.0,0.0
LocStab,Cancer,B,S,0.4,0.4,6,0.05884316137269948,0.3484272848076753,0.3077081999508664,561.0,1.0,8.0,0.0
LocStab,Cancer,B,P,0.4,0.4,6,0.05884316137269948,0.3484272848076753,0.12245440005790442,334.0,1.0,8.0,5.139246203343855e-05
LocStab,Cancer,B,KM,0.4,0.4,6,0.05884316137269948,0.3484272848076753,0.06466399994678795,173.0,1.0,8.0,0.1029316722277086
LocStab,Cancer,B,D,0.4,0.4,6,0.05884316137269948,0.3484272848076753,0.022398400004021823,34.0,1.0,8.0,0.0
LocStab,Cancer,AF,S,0.4,0.4,6,0.05884316137269948,0.3484272848076753,0.313765799975954,561.0,1.0,8.0,0.0
LocStab,Cancer,AF,P,0.4,0.4,6,0.051136255765869776,0.4633427051362732,0.09845699998550117,293.0,1.0,2.0,-0.0002480327764671714
LocStab,Cancer,AF,KM,0.4,0.4,6,0.06332138496246696,0.4851214507367075,0.060332799912430346,160.0,1.0,2.0,0.11038712115167329
LocStab,Cancer,AF,D,0.4,0.4,6,0.0,,0.01079510001000017,0.0,1.0,1.0,1.0
LocStab,Cancer,AE,S,0.4,0.4,6,0.17458408216294827,0.14484802723242646,0.3050013999454677,559.0,1.0,13.0,0.0
LocStab,Cancer,AE,P,0.4,0.4,6,0.27931724847542105,0.2220914322080259,0.08650690002832562,234.0,1.0,10.0,0.0667397353863539
LocStab,Cancer,AE,KM,0.4,0.4,6,0.26508292731375577,0.3437445391884281,0.04360829992219806,107.0,1.0,8.0,0.40449037231572504
LocStab,Cancer,AE,D,0.4,0.4,6,0.0586103812672437,0.32186579728139786,0.022238700068555772,34.0,1.0,9.0,0.0
KMeans,Cancer,-,-,,,7,0.6707206476880808,0.3449740051034408,0.06763659999705851,,,,
DBSCAN,Cancer,-,-,,,7,0.0,,0.006098699988797307,,,,
LocStab,Cancer,B,S,0.2,0.2,7,0.4267948868022049,0.07289872179811895,0.4268441000021994,542.0,1.0,58.0,0.0
LocStab,Cancer,B,P,0.2,0.2,7,0.4234109025985865,0.07303479575347986,0.16295250004623085,450.0,1.0,54.0,-0.0006387558993786439
LocStab,Cancer,B,KM,0.2,0.2,7,0.4269144576254925,0.08813373781730896,0.08133990003261715,203.0,1.0,56.0,0.56028788601466
LocStab,Cancer,B,D,0.2,0.2,7,0.4258723118957134,0.09555464565982183,0.1146071000257507,295.0,1.0,52.0,0.0
LocStab,Cancer,AF,S,0.2,0.2,7,0.41553501333247933,0.027333066166155186,0.4029670999152586,521.0,1.0,54.0,0.0
LocStab,Cancer,AF,P,0.2,0.2,7,0.519121099089084,0.17264466137612636,0.09621109999716282,257.0,1.0,29.0,0.02084673082964953
LocStab,Cancer,AF,KM,0.2,0.2,7,0.6357003116603737,0.2805592789792869,0.01996179996058345,25.0,1.0,18.0,0.9108876063452302
LocStab,Cancer,AF,D,0.2,0.2,7,0.018279377691825017,0.207298179516644,0.015566599904559553,14.0,1.0,15.0,0.0
LocStab,Cancer,AE,S,0.2,0.2,7,0.10190961143145214,0.028826310767292734,0.4421038000145927,567.0,1.0,80.0,0.0
LocStab,Cancer,AE,P,0.2,0.2,7,0.2761411671422184,0.0034134722445192697,0.1378747000126168,344.0,1.0,62.0,0.09990667197199192
LocStab,Cancer,AE,KM,0.2,0.2,7,0.42440602601956684,0.047525674935042936,0.0834782999008894,203.0,1.0,61.0,0.5686223990577988
LocStab,Cancer,AE,D,0.2,0.2,7,0.40567958898456896,0.06171950368360213,0.11574619996827096,288.0,1.0,59.0,0.0
LocStab,Cancer,B,S,0.25,0.35,7,0.19764921419140363,0.2064100477207974,0.5647428000811487,575.0,1.0,22.0,0.0
LocStab,Cancer,B,P,0.25,0.35,7,0.19755975097655806,0.21480894125039637,0.11471769993659109,344.0,1.0,17.0,-0.000257969503518258
LocStab,Cancer,B,KM,0.25,0.35,7,0.19882576152880638,0.22710388077314272,0.060669399914331734,147.0,1.0,15.0,0.3167025801900312
LocStab,Cancer,B,D,0.25,0.35,7,0.19789698974845166,0.21894977595488624,0.0488916999893263,113.0,1.0,16.0,0.0
LocStab,Cancer,AF,S,0.25,0.35,7,0.16666143552378143,0.14359219309293497,0.5484858000418171,544.0,1.0,26.0,0.0
LocStab,Cancer,AF,P,0.25,0.35,7,0.19739707638475754,0.28354947721404655,0.1060040999436751,277.0,1.0,11.0,0.0031449161014514807
LocStab,Cancer,AF,KM,0.25,0.35,7,0.22554164307846025,0.35247655097274155,0.047114099957980216,114.0,1.0,10.0,0.35881365652768016
LocStab,Cancer,AF,D,0.25,0.35,7,0.01645876292700162,0.41976509803012807,0.014072800055146217,10.0,1.0,9.0,0.0
LocStab,Cancer,AE,S,0.25,0.35,7,0.3843536708686858,0.17923505098643502,0.5538493000203744,542.0,1.0,28.0,0.0
LocStab,Cancer,AE,P,0.25,0.35,7,0.3428151839165129,0.19606029923881066,0.10277660004794598,295.0,1.0,19.0,0.023031013933993733
LocStab,Cancer,AE,KM,0.25,0.35,7,0.4243328649627621,0.26211243702490944,0.04339070001151413,92.0,1.0,17.0,0.5988018974468461
LocStab,Cancer,AE,D,0.25,0.35,7,0.1950524380367737,0.20898707028187818,0.04481889994349331,104.0,1.0,17.0,0.0
LocStab,Cancer,B,S,0.4,0.4,7,0.05884316137269948,0.3484272848076753,0.3127587999915704,561.0,1.0,8.0,0.0
LocStab,Cancer,B,P,0.4,0.4,7,0.05884316137269948,0.3484272848076753,0.11996820010244846,299.0,1.0,8.0,0.0002491426625205157
LocStab,Cancer,B,KM,0.4,0.4,7,0.05884316137269948,0.3484272848076753,0.06048089999239892,173.0,1.0,8.0,0.1029316722277086
LocStab,Cancer,B,D,0.4,0.4,7,0.05884316137269948,0.3484272848076753,0.022193499957211316,34.0,1.0,8.0,0.0
LocStab,Cancer,AF,S,0.4,0.4,7,0.05884316137269948,0.3484272848076753,0.30837729992344975,561.0,1.0,8.0,0.0
LocStab,Cancer,AF,P,0.4,0.4,7,0.05476249979958189,0.46134224432278953,0.08995169994886965,272.0,1.0,2.0,0.0016213031492846054
LocStab,Cancer,AF,KM,0.4,0.4,7,0.06332138496246696,0.4851214507367075,0.06507090001832694,160.0,1.0,2.0,0.11038712115167329
LocStab,Cancer,AF,D,0.4,0.4,7,0.0,,0.010918700019828975,0.0,1.0,1.0,1.0
LocStab,Cancer,AE,S,0.4,0.4,7,0.19549768438382165,0.12731976541278084,0.325308799976483,584.0,1.0,15.0,0.0
LocStab,Cancer,AE,P,0.4,0.4,7,0.026986958620864438,0.019691423618918423,0.07125189993530512,173.0,1.0,10.0,0.22013590525168186
LocStab,Cancer,AE,KM,0.4,0.4,7,0.26508292731375577,0.34374453918842807,0.04694890009704977,107.0,1.0,8.0,0.40449037231572504
LocStab,Cancer,AE,D,0.4,0.4,7,0.0586103812672437,0.3218657972813978,0.02205629996024072,34.0,1.0,9.0,0.0
KMeans,Cancer,-,-,,,8,0.6707206476880808,0.34497400510344084,0.06653059995733202,,,,
DBSCAN,Cancer,-,-,,,8,0.0,,0.004944999935105443,,,,
LocStab,Cancer,B,S,0.2,0.2,8,0.4271582561107255,0.057252454104173824,0.4498959999764338,628.0,1.0,59.0,0.0
LocStab,Cancer,B,P,0.2,0.2,8,0.42594200218069,0.062123860372101346,0.17793719994369894,477.0,1.0,57.0,0.0007406577328817625
LocStab,Cancer,B,KM,0.2,0.2,8,0.42741375784782026,0.09149127243905647,0.08105380006600171,199.0,1.0,54.0,0.560891778481843
LocStab,Cancer,B,D,0.2,0.2,8,0.4292604423089917,0.08109045479147656,0.1223677999805659,295.0,1.0,53.0,0.0
LocStab,Cancer,AF,S,0.2,0.2,8,0.08830860093706326,-0.032863211232107406,0.38531230005901307,525.0,1.0,51.0,0.0
LocStab,Cancer,AF,P,0.2,0.2,8,0.6180141045074907,0.13806109683298634,0.10994709993246943,285.0,1.0,32.0,0.006768578508033019
LocStab,Cancer,AF,KM,0.2,0.2,8,0.6357003116603737,0.2805592789792869,0.0194360000314191,25.0,1.0,18.0,0.9108876063452302
LocStab,Cancer,AF,D,0.2,0.2,8,0.018279377691825017,0.20729817951664398,0.01658830000087619,14.0,1.0,15.0,0.0
LocStab,Cancer,AE,S,0.2,0.2,8,0.10912776332769994,0.012733249428869223,0.38046010001562536,515.0,1.0,84.0,0.0
LocStab,Cancer,AE,P,0.2,0.2,8,0.23068194883734194,0.03138864968850828,0.13342430000193417,353.0,1.0,63.0,0.09760969244150978
LocStab,Cancer,AE,KM,0.2,0.2,8,0.42543115266354165,0.061634150660075444,0.08522870007436723,204.0,1.0,60.0,0.568814467059376
LocStab,Cancer,AE,D,0.2,0.2,8,0.40959403322498233,0.025668193093219126,0.11106649995781481,280.0,1.0,62.0,0.0
LocStab,Cancer,B,S,0.25,0.35,8,0.19963230872595591,0.18087579813075738,0.4878410999663174,568.0,1.0,22.0,0.0
LocStab,Cancer,B,P,0.25,0.35,8,0.19757437265713082,0.2020814576738046,0.11530299996957183,347.0,1.0,19.0,-0.0007403907820891162
LocStab,Cancer,B,KM,0.25,0.35,8,0.19882576152880638,0.22710388077314278,0.0607052999548614,147.0,1.0,15.0,0.3167025801900312
LocStab,Cancer,B,D,0.25,0.35,8,0.19789698974845166,0.21894977595488627,0.04949340003076941,113.0,1.0,16.0,0.0
LocStab,Cancer,AF,S,0.25,0.35,8,0.17023621022119356,0.19317313080152296,0.4899480000603944,547.0,1.0,23.0,0.0
LocStab,Cancer,AF,P,0.25,0.35,8,0.06868585667811614,0.2783532718484333,0.08515519998036325,254.0,1.0,11.0,0.015525249789951531
LocStab,Cancer,AF,KM,0.25,0.35,8,0.22554164307846025,0.3524765509727416,0.048505299957469106,114.0,1.0,10.0,0.35881365652768016
LocStab,Cancer,AF,D,0.25,0.35,8,0.01645876292700162,0.41976509803012807,0.014061000081710517,10.0,1.0,9.0,0.0
LocStab,Cancer,AE,S,0.25,0.35,8,0.10194911283433192,0.04770016020677694,0.4756358000449836,541.0,1.0,28.0,0.0
LocStab,Cancer,AE,P,0.25,0.35,8,0.05941335685811744,0.012396981266769292,0.0789702000329271,222.0,1.0,19.0,0.15296835418036006
LocStab,Cancer,AE,KM,0.25,0.35,8,0.4243328649627621,0.26211243702490944,0.042643999913707376,92.0,1.0,17.0,0.5988018974468461
LocStab,Cancer,AE,D,0.25,0.35,8,0.1950524380367737,0.20898707028187818,0.04583090008236468,104.0,1.0,17.0,0.0
LocStab,Cancer,B,S,0.4,0.4,8,0.05884316137269948,0.3484272848076753,0.312879899982363,561.0,1.0,8.0,0.0
LocStab,Cancer,B,P,0.4,0.4,8,0.05884316137269948,0.3484272848076753,0.11001730000134557,306.0,1.0,8.0,0.00015026756227697714
LocStab,Cancer,B,KM,0.4,0.4,8,0.05884316137269948,0.3484272848076753,0.06735659996047616,173.0,1.0,8.0,0.1029316722277086
LocStab,Cancer,B,D,0.4,0.4,8,0.05884316137269948,0.3484272848076753,0.022260600002482533,34.0,1.0,8.0,0.0
LocStab,Cancer,AF,S,0.4,0.4,8,0.05884316137269948,0.3484272848076753,0.3203205999452621,561.0,1.0,8.0,0.0
LocStab,Cancer,AF,P,0.4,0.4,8,0.02508818980420357,0.44963256227735326,0.08558179996907711,271.0,1.0,2.0,0.0020685154479542986
LocStab,Cancer,AF,KM,0.4,0.4,8,0.06332138496246696,0.4851214507367075,0.06499739992432296,160.0,1.0,2.0,0.11038712115167329
LocStab,Cancer,AF,D,0.4,0.4,8,0.0,,0.010813800035975873,0.0,1.0,1.0,1.0
LocStab,Cancer,AE,S,0.4,0.4,8,0.05324168056869239,0.03795884550514006,0.315243799937889,557.0,1.0,14.0,0.0
LocStab,Cancer,AE,P,0.4,0.4,8,0.08187299143679312,0.027380887413054784,0.0548545999918133,124.0,1.0,10.0,0.40029131904017756
LocStab,Cancer,AE,KM,0.4,0.4,8,0.26508292731375577,0.3437445391884281,0.044885699986480176,107.0,1.0,8.0,0.40449037231572504
LocStab,Cancer,AE,D,0.4,0.4,8,0.0586103812672437,0.3218657972813978,0.022258499986492097,34.0,1.0,9.0,0.0
KMeans,Cancer,-,-,,,9,0.6536246043910179,0.3433822406907782,0.06854110001586378,,,,
DBSCAN,Cancer,-,-,,,9,0.0,,0.006360700004734099,,,,
LocStab,Cancer,B,S,0.2,0.2,9,0.42368090410286496,0.07038924411433639,0.4742771000601351,627.0,1.0,57.0,0.0
LocStab,Cancer,B,P,0.2,0.2,9,0.4238229936378975,0.07718672270576696,0.16879709996283054,468.0,1.0,54.0,-0.0015786718555200771
LocStab,Cancer,B,KM,0.2,0.2,9,0.4307221015745169,0.0922328735796741,0.0834221999393776,208.0,1.0,54.0,0.5592748012805779
LocStab,Cancer,B,D,0.2,0.2,9,0.42994912976794325,0.09458163629799864,0.11381559993606061,295.0,1.0,52.0,0.0
LocStab,Cancer,AF,S,0.2,0.2,9,0.08002938079836969,-0.0596450234526349,0.38964369997847825,523.0,1.0,53.0,0.0
LocStab,Cancer,AF,P,0.2,0.2,9,0.514201613487384,0.1668019955803497,0.10151020006742328,265.0,1.0,27.0,0.015186514884602889
LocStab,Cancer,AF,KM,0.2,0.2,9,0.6262275886051116,0.2808705147071108,0.019058299949392676,24.0,1.0,17.0,0.9060383156249964
LocStab,Cancer,AF,D,0.2,0.2,9,0.018279377691825017,0.207298179516644,0.015689100022427738,14.0,1.0,15.0,0.0
LocStab,Cancer,AE,S,0.2,0.2,9,0.13041050501969498,0.023683503008336822,0.43235539994202554,567.0,1.0,77.0,0.0
LocStab,Cancer,AE,P,0.2,0.2,9,0.2433003171611093,0.00046121502921282867,0.13182930008042604,344.0,1.0,62.0,0.11981889862878399
LocStab,Cancer,AE,KM,0.2,0.2,9,0.42748645135806695,0.05036802732947718,0.0785616000648588,203.0,1.0,61.0,0.5751724950762955
LocStab,Cancer,AE,D,0.2,0.2,9,0.40964391114976095,0.05583983193626414,0.10800639993976802,275.0,1.0,59.0,0.0
LocStab,Cancer,B,S,0.25,0.35,9,0.1995720581937907,0.19838041678207424,0.4719824999338016,579.0,1.0,22.0,0.0
LocStab,Cancer,B,P,0.25,0.35,9,0.19874015303797313,0.2285082823626783,0.13658170006237924,352.0,1.0,16.0,-0.0007010895384416345
LocStab,Cancer,B,KM,0.25,0.35,9,0.19882576152880638,0.22710388077314272,0.062170500052161515,150.0,1.0,15.0,0.31152090965889756
LocStab,Cancer,B,D,0.25,0.35,9,0.19789698974845166,0.21894977595488624,0.04844209994189441,113.0,1.0,16.0,0.0
LocStab,Cancer,AF,S,0.25,0.35,9,0.10211022546269384,0.16555017664612273,0.4591098000528291,547.0,1.0,23.0,0.0
LocStab,Cancer,AF,P,0.25,0.35,9,0.20184901003468014,0.2488978080010308,0.10611139994580299,278.0,1.0,13.0,0.00229408683112353
LocStab,Cancer,AF,KM,0.25,0.35,9,0.222223099208843,0.3535794672279341,0.04761130001861602,116.0,1.0,10.0,0.35301059019745473
LocStab,Cancer,AF,D,0.25,0.35,9,0.01645876292700162,0.41976509803012807,0.014100700034759939,10.0,1.0,9.0,0.0
LocStab,Cancer,AE,S,0.25,0.35,9,0.3762928606808985,0.184683798986808,0.5040417000418529,575.0,1.0,29.0,0.0
LocStab,Cancer,AE,P,0.25,0.35,9,0.06147979671531508,0.02498250930988897,0.09299890010152012,234.0,1.0,17.0,0.1161364900818949
LocStab,Cancer,AE,KM,0.25,0.35,9,0.4243328649627621,0.2621124370249095,0.04372640000656247,95.0,1.0,17.0,0.5871837329139389
LocStab,Cancer,AE,D,0.25,0.35,9,0.1950524380367737,0.20898707028187818,0.04483050003182143,104.0,1.0,17.0,0.0
LocStab,Cancer,B,S,0.4,0.4,9,0.05881865786022306,0.34820023371546527,0.33031949994619936,565.0,1.0,8.0,0.0
LocStab,Cancer,B,P,0.4,0.4,9,0.05881865786022306,0.34820023371546527,0.12788249994628131,320.0,1.0,8.0,-0.0002452762918395153
LocStab,Cancer,B,KM,0.4,0.4,9,0.05884316137269948,0.3484272848076753,0.07009240007027984,177.0,1.0,8.0,0.10125179677421298
LocStab,Cancer,B,D,0.4,0.4,9,0.05884316137269948,0.3484272848076753,0.022210099967196584,34.0,1.0,8.0,0.0
LocStab,Cancer,AF,S,0.4,0.4,9,0.05088398027172303,0.3613714874347564,0.32747849996667355,562.0,1.0,7.0,0.0
LocStab,Cancer,AF,P,0.4,0.4,9,0.008532801313319934,0.51193296176655,0.10740860004443675,284.0,1.0,3.0,0.00024895082990920983
LocStab,Cancer,AF,KM,0.4,0.4,9,0.061560907910695364,0.3706885950618876,0.06691479997243732,165.0,1.0,3.0,0.10643019608230542
LocStab,Cancer,AF,D,0.4,0.4,9,0.0,,0.010875699925236404,0.0,1.0,1.0,1.0
LocStab,Cancer,AE,S,0.4,0.4,9,0.29721372708777377,0.1390900803333167,0.35408950003329664,678.0,1.0,14.0,0.0
LocStab,Cancer,AE,P,0.4,0.4,9,0.07837085734512694,0.027141441811185957,0.06511510000564158,153.0,1.0,10.0,0.28056233265727976
LocStab,Cancer,AE,KM,0.4,0.4,9,0.2395734894150598,0.34289635998647733,0.050871700048446655,118.0,1.0,8.0,0.364012106896311
LocStab,Cancer,AE,D,0.4,0.4,9,0.0586103812672437,0.3218657972813978,0.022292600013315678,34.0,1.0,9.0,0.0
KMeans,Iris,-,-,,,0,0.5923326221845838,0.4630420362927048,0.04677610006183386,,,,
DBSCAN,Iris,-,-,,,0,0.0,,0.002276299986988306,,,,
LocStab,Iris,B,S,0.2,0.2,0,0.4672667301957207,0.16100894008919028,0.012282799929380417,170.0,1.0,13.0,0.0
LocStab,Iris,B,P,0.2,0.2,0,0.4304125822570516,0.1990723012427311,0.009552299976348877,131.0,1.0,12.0,-0.0035587836423376933
LocStab,Iris,B,KM,0.2,0.2,0,0.43577866124592995,0.1784540207552474,0.005308500025421381,38.0,1.0,12.0,0.6264899220320094
LocStab,Iris,B,D,0.2,0.2,0,0.46469485053211923,0.16332436813301807,0.008674500044435263,115.0,1.0,13.0,0.0
LocStab,Iris,AF,S,0.2,0.2,0,0.45904020067331175,0.14263393595460788,0.01127360004466027,140.0,1.0,12.0,0.0
LocStab,Iris,AF,P,0.2,0.2,0,0.38495437074945166,0.011193953902246744,0.007267899927683175,83.0,1.0,8.0,0.047243445901870205
LocStab,Iris,AF,KM,0.2,0.2,0,0.6004471536428071,0.41316172736848233,0.0037569000851362944,3.0,1.0,4.0,0.9505075065083883
LocStab,Iris,AF,D,0.2,0.2,0,0.0,0.215137963463719,0.003666199976578355,1.0,1.0,2.0,0.0
LocStab,Iris,AE,S,0.2,0.2,0,0.2718818026490792,0.23763999469735997,0.008420299971476197,137.0,1.0,19.0,0.0
LocStab,Iris,AE,P,0.2,0.2,0,0.36707890168923846,0.1553460632295545,0.0058259000070393085,125.0,1.0,15.0,0.0049424297875476485
LocStab,Iris,AE,KM,0.2,0.2,0,0.4306549459943082,0.16177182178344804,0.0034402000019326806,36.0,1.0,13.0,0.6484957821291256
LocStab,Iris,AE,D,0.2,0.2,0,0.44417493668327457,0.15966910249578722,0.005223199957981706,107.0,1.0,14.0,0.0
LocStab,Iris,B,S,0.25,0.35,0,0.5052992574175622,0.2641826627917711,0.008769899955950677,145.0,1.0,7.0,0.0
LocStab,Iris,B,P,0.25,0.35,0,0.5052992574175622,0.2641826627917711,0.005433600046671927,116.0,1.0,7.0,-0.0037955343364933125
LocStab,Iris,B,KM,0.25,0.35,0,0.5052992574175622,0.2641826627917711,0.003833099966868758,54.0,1.0,7.0,0.5130301998830438
LocStab,Iris,B,D,0.25,0.35,0,0.5052992574175622,0.2641826627917711,0.004242600058205426,68.0,1.0,7.0,0.0
LocStab,Iris,AF,S,0.25,0.35,0,0.5082545360329427,0.30224409333275437,0.008728499989956617,144.0,1.0,6.0,0.0
LocStab,Iris,AF,P,0.25,0.35,0,0.5266145833333333,0.2716232537478723,0.004863400012254715,94.0,1.0,5.0,0.00038442460317460316
LocStab,Iris,AF,KM,0.25,0.35,0,0.5596292772570569,0.45945963250265476,0.003439399995841086,37.0,1.0,3.0,0.5812204389515019
LocStab,Iris,AF,D,0.25,0.35,0,0.0,,0.0025026999646797776,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.25,0.35,0,0.4413513633824579,0.26076348042349934,0.00873239990323782,142.0,1.0,8.0,0.0
LocStab,Iris,AE,P,0.25,0.35,0,0.5059120718170672,0.2677424528559312,0.005244200001470745,104.0,1.0,7.0,0.024084389991031095
LocStab,Iris,AE,KM,0.25,0.35,0,0.536710835713909,0.32953486197289283,0.0029657999984920025,7.0,1.0,7.0,0.9331842781925641
LocStab,Iris,AE,D,0.25,0.35,0,0.5052992574175622,0.2641826627917711,0.007199399988166988,68.0,1.0,7.0,0.0
LocStab,Iris,B,S,0.4,0.4,0,0.5509419495000053,0.426656972323937,0.008233999949879944,152.0,1.0,4.0,0.0
LocStab,Iris,B,P,0.4,0.4,0,0.5509419495000053,0.426656972323937,0.005642200005240738,119.0,1.0,4.0,-0.005840666706898164
LocStab,Iris,B,KM,0.4,0.4,0,0.5509419495000053,0.426656972323937,0.003598600043915212,44.0,1.0,4.0,0.5592813570087676
LocStab,Iris,B,D,0.4,0.4,0,0.5509419495000053,0.426656972323937,0.0038749000523239374,53.0,1.0,4.0,0.0
LocStab,Iris,AF,S,0.4,0.4,0,0.5509419495000053,0.426656972323937,0.008579000015743077,152.0,1.0,4.0,0.0
LocStab,Iris,AF,P,0.4,0.4,0,0.5509419495000053,0.426656972323937,0.004938300000503659,98.0,1.0,4.0,-0.005840666706898164
LocStab,Iris,AF,KM,0.4,0.4,0,0.5637510205230709,0.49486290250095627,0.0035397999454289675,42.0,1.0,3.0,0.57404998797364
LocStab,Iris,AF,D,0.4,0.4,0,0.0,,0.003122899914160371,0.0,1.0,1.0,1.0
LocStab,Iris,AE,S,0.4,0.4,0,0.4706068414522748,0.24678343780669593,0.008203099947422743,143.0,1.0,7.0,0.0
LocStab,Iris,AE,P,0.4,0.4,0,0.5630983357892586,0.34152472241544796,0.005008799955248833,99.0,1.0,5.0,0.04091314413913392
LocStab,Iris,AE,KM,0.4,0.4,0,0.6004471536428071,0.41316172736848233,0.0025991000002250075,3.0,1.0,4.0,0.9505075065083883
LocStab,Iris,AE,D,0.4,0.4,0,0.5509419495000053,0.426656972323937,0.0040086000226438046,53.0,1.0,4.0,0.0
KMeans,Iris,-,-,,,1,0.6201351808870379,0.4599482392051863,0.049055299954488873,,,,
DBSCAN,Iris,-,-,,,1,0.0,,0.0029444999527186155,,,,
LocStab,Iris,B,S,0.2,0.2,1,0.4683482281079879,0.12710927171172826,0.008113200077787042,149.0,1.0,14.0,0.0
LocStab,Iris,B,P,0.2,0.2,1,0.45549570000960893,0.15541880423617707,0.009155199979431927,144.0,1.0,13.0,-0.008921278946862688
LocStab,Iris,B,KM,0.2,0.2,1,0.45920832279129165,0.19409381179122587,0.005321700009517372,38.0,1.0,12.0,0.6174148814559688
LocStab,Iris,B,D,0.2,0.2,1,0.46469485053211923,0.16332436813301807,0.008774599991738796,117.0,1.0,13.0,0.0
LocStab,Iris,AF,S,0.2,0.2,1,0.48447151996917975,0.08073722360335632,0.010695799952372909,136.0,1.0,14.0,0.0
LocStab,Iris,AF,P,0.2,0.2,1,0.4421548076870176,0.043905497589319414,0.007695100037381053,91.0,1.0,9.0,0.009322681983483806
LocStab,Iris,AF,KM,0.2,0.2,1,0.6304321754867971,0.41061011430958827,0.003935500048100948,5.0,1.0,4.0,0.9121310018256137
