Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetition,Adjusted Rand Index,Silhouette Score,Seconds,Moves,Converged,Final Coalitions,Initial Adjusted Rand Index
LocPop,3 Circles,B,KM,0.4,0.4,3,0.4674504149185697,0.47871049780308433,0.01604280003812164,103.0,1.0,2.0,0.44316260234437427
LocPop,3 Circles,B,D,0.4,0.4,3,0.36214404584754967,0.4566495437758118,0.03654969995841384,243.0,1.0,2.0,0.18428613325215568
LocPop,3 Circles,AF,S,0.4,0.4,3,0.3656794962335714,0.4565120707353438,0.12964220001595095,384.0,1.0,2.0,0.0
LocPop,3 Circles,AF,P,0.4,0.4,3,0.4674504149185697,0.47871049780308433,0.032704100012779236,201.0,1.0,2.0,0.0029764092882942923
LocPop,3 Circles,AF,KM,0.4,0.4,3,0.4674504149185697,0.47871049780308433,0.0174933000234887,103.0,1.0,2.0,0.44316260234437427
LocPop,3 Circles,AF,D,0.4,0.4,3,0.3656794962335714,0.4565120707353438,0.036492699990049005,242.0,1.0,2.0,0.18826445918514362
LocPop,3 Circles,AE,S,0.4,0.4,3,0.36214404584754967,0.4566495437758118,0.07742819999111816,385.0,1.0,2.0,0.0
LocPop,3 Circles,AE,P,0.4,0.4,3,0.4674504149185697,0.47871049780308433,0.029640100023243576,204.0,1.0,2.0,0.0029764092882942923
LocPop,3 Circles,AE,KM,0.4,0.4,3,0.4674504149185697,0.47871049780308433,0.017884900036733598,103.0,1.0,2.0,0.44316260234437427
LocPop,3 Circles,AE,D,0.4,0.4,3,0.36214404584754967,0.4566495437758118,0.03546479996293783,242.0,1.0,2.0,0.18428613325215568
KMeans,3 Circles,-,-,,,4,0.4447491432816625,0.40867002533219243,0.08003799995640293,,,,
DBSCAN,3 Circles,-,-,,,4,0.18664222491319388,0.12725450269910887,0.005867299973033369,,,,
LocPop,3 Circles,B,S,0.2,0.2,4,0.28644861068924266,0.2633313984361903,0.08665860001929104,338.0,1.0,9.0,0.0
LocPop,3 Circles,B,P,0.2,0.2,4,0.287691645572861,0.4249042120057072,0.04300550004700199,302.0,1.0,7.0,-0.002961246423298035
LocPop,3 Circles,B,KM,0.2,0.2,4,0.287725215223464,0.3982885064339224,0.022514999960549176,160.0,1.0,7.0,0.4296927643933338
LocPop,3 Circles,B,D,0.2,0.2,4,0.2805492102404101,0.3951026098479774,0.02130400005262345,161.0,1.0,7.0,0.33501585056458477
LocPop,3 Circles,AF,S,0.2,0.2,4,0.2898588945400404,0.30738141335944447,0.06348880002042279,338.0,1.0,8.0,0.0
LocPop,3 Circles,AF,P,0.2,0.2,4,0.2880792236190825,0.4257776878069933,0.04329639999195933,299.0,1.0,7.0,-0.0036934874697574626
LocPop,3 Circles,AF,KM,0.2,0.2,4,0.2954331042592361,0.31075544386434717,0.026313600013963878,172.0,1.0,8.0,0.42909552720273425
LocPop,3 Circles,AF,D,0.2,0.2,4,0.2898588945400404,0.30738141335944447,0.025684799998998642,165.0,1.0,8.0,0.3435083595562639
LocPop,3 Circles,AE,S,0.2,0.2,4,0.28510842144963167,0.2599319707018517,0.06576790002873167,328.0,1.0,9.0,0.0
LocPop,3 Circles,AE,P,0.2,0.2,4,0.287691645572861,0.4249042120057072,0.0473206999595277,301.0,1.0,7.0,-0.002961246423298035
LocPop,3 Circles,AE,KM,0.2,0.2,4,0.2781058237814056,0.2667593610639323,0.02580800000578165,165.0,1.0,9.0,0.41400093027972323
LocPop,3 Circles,AE,D,0.2,0.2,4,0.28644861068924266,0.2633313984361903,0.02817979996325448,158.0,1.0,9.0,0.3451789454923125
LocPop,3 Circles,B,S,0.25,0.35,4,0.4150338819655981,0.2894888633626749,0.07673909998266026,341.0,1.0,4.0,0.0
LocPop,3 Circles,B,P,0.25,0.35,4,0.4150338819655981,0.2894888633626749,0.050481999991461635,367.0,1.0,4.0,-0.0034920063206789207
LocPop,3 Circles,B,KM,0.25,0.35,4,0.42430898484829066,0.289110220600377,0.006381399987731129,6.0,1.0,4.0,0.9548413465442873
LocPop,3 Circles,B,D,0.25,0.35,4,0.4171069276537409,0.28881208261549174,0.02727759996196255,158.0,1.0,4.0,0.27894114278861326
LocPop,3 Circles,AF,S,0.25,0.35,4,0.41505136419263683,0.2865104394287029,0.0688481000252068,337.0,1.0,4.0,0.0
LocPop,3 Circles,AF,P,0.25,0.35,4,0.41505136419263683,0.2865104394287029,0.04786190000595525,367.0,1.0,4.0,-0.003669279326420951
LocPop,3 Circles,AF,KM,0.25,0.35,4,0.4173209984670855,0.2878143628984399,0.008283200033474714,8.0,1.0,4.0,0.9360218641229835
LocPop,3 Circles,AF,D,0.25,0.35,4,0.4171069276537409,0.28881208261549174,0.02261700003873557,158.0,1.0,4.0,0.27894114278861326
LocPop,3 Circles,AE,S,0.25,0.35,4,0.4255115220339167,0.288695236341017,0.07613449997734278,343.0,1.0,4.0,0.0
LocPop,3 Circles,AE,P,0.25,0.35,4,0.4255115220339167,0.288695236341017,0.051767800003290176,369.0,1.0,4.0,-0.0038683702308712643
LocPop,3 Circles,AE,KM,0.25,0.35,4,0.42430898484829066,0.289110220600377,0.006487999984528869,6.0,1.0,4.0,0.9548413465442873
LocPop,3 Circles,AE,D,0.25,0.35,4,0.4255115220339167,0.288695236341017,0.025615999998990446,162.0,1.0,4.0,0.27266547276265163
LocPop,3 Circles,B,S,0.4,0.4,4,0.36214404584754967,0.4566495437758118,0.07488979998743162,319.0,1.0,2.0,0.0
LocPop,3 Circles,B,P,0.4,0.4,4,0.4674504149185697,0.47871049780308433,0.03904950001742691,265.0,1.0,2.0,0.00013992681116283922
LocPop,3 Circles,B,KM,0.4,0.4,4,0.4674504149185697,0.47871049780308433,0.021786600002087653,103.0,1.0,2.0,0.44316260234437427
LocPop,3 Circles,B,D,0.4,0.4,4,0.36214404584754967,0.4566495437758118,0.03354619996389374,244.0,1.0,2.0,0.1838698951432863
LocPop,3 Circles,AF,S,0.4,0.4,4,0.3656794962335714,0.4565120707353438,0.06975309998961166,318.0,1.0,2.0,0.0
